"site","Year","YearDay","smois30","Date"
1,2000,53,0.32,2000-02-22
1,2000,53,0.32,2000-02-22
1,2000,53,0.32,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,53,0.31,2000-02-22
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.3,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,54,0.31,2000-02-23
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.31,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.29,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,55,0.3,2000-02-24
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.29,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,56,0.3,2000-02-25
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.3,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.28,2000-02-26
1,2000,57,0.28,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,57,0.29,2000-02-26
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.29,2000-02-27
1,2000,58,0.3,2000-02-27
1,2000,58,0.32,2000-02-27
1,2000,58,0.34,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,58,0.33,2000-02-27
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.33,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.31,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,59,0.32,2000-02-28
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.32,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.3,2000-02-29
1,2000,60,0.3,2000-02-29
1,2000,60,0.3,2000-02-29
1,2000,60,0.3,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,60,0.31,2000-02-29
1,2000,61,0.31,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.32,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.3,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,61,0.31,2000-03-01
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.31,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.29,2000-03-02
1,2000,62,0.29,2000-03-02
1,2000,62,0.29,2000-03-02
1,2000,62,0.29,2000-03-02
1,2000,62,0.29,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,62,0.3,2000-03-02
1,2000,63,0.3,2000-03-03
1,2000,63,0.31,2000-03-03
1,2000,63,0.31,2000-03-03
1,2000,63,0.31,2000-03-03
1,2000,63,0.31,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.29,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,63,0.3,2000-03-03
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.31,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.3,2000-03-04
1,2000,64,0.31,2000-03-04
1,2000,64,0.31,2000-03-04
1,2000,64,0.31,2000-03-04
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.31,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.29,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,65,0.3,2000-03-05
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.3,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.28,2000-03-06
1,2000,66,0.28,2000-03-06
1,2000,66,0.28,2000-03-06
1,2000,66,0.28,2000-03-06
1,2000,66,0.28,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,66,0.29,2000-03-06
1,2000,67,0.29,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.3,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.28,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,67,0.29,2000-03-07
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.29,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.27,2000-03-08
1,2000,68,0.27,2000-03-08
1,2000,68,0.27,2000-03-08
1,2000,68,0.27,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,68,0.28,2000-03-08
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.29,2000-03-09
1,2000,69,0.29,2000-03-09
1,2000,69,0.29,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,69,0.28,2000-03-09
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.27,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,70,0.28,2000-03-10
1,2000,71,0.28,2000-03-11
1,2000,71,0.29,2000-03-11
1,2000,71,0.33,2000-03-11
1,2000,71,0.39,2000-03-11
1,2000,71,0.37,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.35,2000-03-11
1,2000,71,0.35,2000-03-11
1,2000,71,0.35,2000-03-11
1,2000,71,0.35,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.4,2000-03-11
1,2000,71,0.38,2000-03-11
1,2000,71,0.38,2000-03-11
1,2000,71,0.37,2000-03-11
1,2000,71,0.37,2000-03-11
1,2000,71,0.37,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,71,0.36,2000-03-11
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.36,2000-03-12
1,2000,72,0.35,2000-03-12
1,2000,72,0.35,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,72,0.34,2000-03-12
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.34,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.32,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,73,0.33,2000-03-13
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.33,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.31,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,74,0.32,2000-03-14
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.32,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.3,2000-03-15
1,2000,75,0.3,2000-03-15
1,2000,75,0.3,2000-03-15
1,2000,75,0.3,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,75,0.31,2000-03-15
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.31,2000-03-16
1,2000,76,0.32,2000-03-16
1,2000,76,0.35,2000-03-16
1,2000,76,0.35,2000-03-16
1,2000,76,0.35,2000-03-16
1,2000,76,0.38,2000-03-16
1,2000,76,0.38,2000-03-16
1,2000,76,0.37,2000-03-16
1,2000,76,0.38,2000-03-16
1,2000,76,0.37,2000-03-16
1,2000,76,0.37,2000-03-16
1,2000,76,0.37,2000-03-16
1,2000,76,0.36,2000-03-16
1,2000,76,0.36,2000-03-16
1,2000,76,0.36,2000-03-16
1,2000,76,0.36,2000-03-16
1,2000,77,0.36,2000-03-17
1,2000,77,0.36,2000-03-17
1,2000,77,0.36,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.35,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.33,2000-03-17
1,2000,77,0.33,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,77,0.34,2000-03-17
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.34,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,78,0.33,2000-03-18
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.33,2000-03-19
1,2000,79,0.34,2000-03-19
1,2000,79,0.34,2000-03-19
1,2000,79,0.34,2000-03-19
1,2000,79,0.35,2000-03-19
1,2000,79,0.35,2000-03-19
1,2000,80,0.36,2000-03-20
1,2000,80,0.39,2000-03-20
1,2000,80,0.41,2000-03-20
1,2000,80,0.42,2000-03-20
1,2000,80,0.41,2000-03-20
1,2000,80,0.39,2000-03-20
1,2000,80,0.39,2000-03-20
1,2000,80,0.38,2000-03-20
1,2000,80,0.37,2000-03-20
1,2000,80,0.37,2000-03-20
1,2000,80,0.36,2000-03-20
1,2000,80,0.36,2000-03-20
1,2000,80,0.36,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,80,0.35,2000-03-20
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.35,2000-03-21
1,2000,81,0.34,2000-03-21
1,2000,81,0.34,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.32,2000-03-21
1,2000,81,0.32,2000-03-21
1,2000,81,0.32,2000-03-21
1,2000,81,0.32,2000-03-21
1,2000,81,0.32,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,81,0.33,2000-03-21
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.33,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.31,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,82,0.32,2000-03-22
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.32,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.3,2000-03-23
1,2000,83,0.3,2000-03-23
1,2000,83,0.3,2000-03-23
1,2000,83,0.3,2000-03-23
1,2000,83,0.3,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,83,0.31,2000-03-23
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.29,2000-03-24
1,2000,84,0.29,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.3,2000-03-24
1,2000,84,0.31,2000-03-24
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.31,2000-03-25
1,2000,85,0.3,2000-03-25
1,2000,85,0.3,2000-03-25
1,2000,85,0.3,2000-03-25
1,2000,85,0.29,2000-03-25
1,2000,85,0.29,2000-03-25
1,2000,85,0.29,2000-03-25
1,2000,85,0.29,2000-03-25
